report_id,date,person_role,person_injury_lvl,person_veh_type,veh_type,veh_make,veh_model,police_beat,address_no_primary,address_pd_primary,address_road_primary,address_sfx_primary,address_pd_intersecting,address_name_intersecting,address_sfx_intersecting,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl,address
24204996,2024-08-20,BICYCLIST,VISABLE,,BICYCLE,ELECTRIC BIKE,,114,,W,INTERSTATE 52 BOUND, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"W INTERSTATE 52 BOUND, San Diego, CA"
24034317,2024-08-22,BICYCLIST,VISABLE,,BICYCLE,GAZE,,234,16700, ,WEST BERNARDO,DRIVE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"16700 WEST BERNARDO DRIVE, San Diego, CA"
24205106,2024-08-25,BICYCLIST,VISABLE,,BICYCLE,,,723,2900, ,PALM,AVENUE, , , ,22517,VC,UNSAFE OPENING OF VEH DOOR (I),2,0,,"2900 PALM AVENUE, San Diego, CA"
24205115,2024-08-25,BICYCLIST,VISABLE,,BICYCLE,SHIPMATE,,124,2700, ,TORREY PINES,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"2700 TORREY PINES ROAD, San Diego, CA"
24205151,2024-08-27,BICYCLIST,PAIN,,BICYCLE,HURLEY,,724,2300, ,PALM,AVENUE, , , ,21802B,VC,RIGHT-OF-WAY: ENTERING OR CROSSING INTERSECTION (I),1,0,,"2300 PALM AVENUE, San Diego, CA"
24205660,2024-08-27,BICYCLIST,VISABLE,,BICYCLE,CUSTOM ROADBIKE,,935,3800, ,VIA DE LA VALLE, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,FELONY,"3800 VIA DE LA VALLE, San Diego, CA"
24035118,2024-08-28,BICYCLIST,VISABLE,,BICYCLE,SPEC,,311,, ,CABRILLO MESA,DRIVE, ,POLLAND,AVENUE,21800A,VC,RIGHT-OF-WAY:INTERSECTION (I),1,0,,"CABRILLO MESA DRIVE, San Diego, CA"
24205211,2024-08-29,BICYCLIST,VISABLE,,BICYCLE,HIBOY,,934,, ,AUTUMN GOLD,WAY, ,VIOLET,LANE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"AUTUMN GOLD WAY, San Diego, CA"
24205230,2024-08-30,BICYCLIST,VISABLE,,BICYCLE,,,511,1800,S,32ND,STREET, , , ,21954A,VC,RIGHT-OF-WAY:PED NOT IN CROSSWALK YIELD TO VEHS (I),1,0,,"1800 S 32ND STREET, San Diego, CA"
24205253,2024-08-31,BICYCLIST,VISABLE,,BICYCLE,ELECTRIC WHEEL CO.,,615,1700, ,ROSECRANS,STREET, , , ,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),1,0,MISDEMEANOR,"1700 ROSECRANS STREET, San Diego, CA"
24205266,2024-09-01,BICYCLIST,VISABLE,,BICYCLE,HEYBIKE,,833,3800, ,EUCLID,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"3800 EUCLID AVENUE, San Diego, CA"
24205313,2024-09-03,BICYCLIST,VISABLE,,BICYCLE,RATTAN,,232,14500, ,CAMINO DEL NORTE, , , , ,21954(B),VC,DRIVER TO EXERCISE DUE CARE FOR THE SAFETY OF PEDS ON ROADWAY (I),1,0,,"14500 CAMINO DEL NORTE, San Diego, CA"
24205337,2024-09-04,BICYCLIST,PAIN,,BICYCLE,SUPER73,,122,4700, ,LAMONT,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"4700 LAMONT STREET, San Diego, CA"
24205358,2024-09-05,BICYCLIST,VISABLE,,BICYCLE,SURRON,,612,2700, ,CHATSWORTH,BOULEVARD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"2700 CHATSWORTH BOULEVARD, San Diego, CA"
24205381,2024-09-06,BICYCLIST,VISABLE,,BICYCLE,FUJI ROBBT JR.,,614,4800, ,ORCHARD,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"4800 ORCHARD AVENUE, San Diego, CA"
24205390,2024-09-06,BICYCLIST,VISABLE,,BICYCLE,"TREK, INC.",,614,4700, ,DEL MONTE,AVENUE, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"4700 DEL MONTE AVENUE, San Diego, CA"
24205424,2024-09-07,BICYCLIST,VISABLE,,BICYCLE,,,615,1600, ,ROSECRANS,STREET, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"1600 ROSECRANS STREET, San Diego, CA"
24205492,2024-09-11,BICYCLIST,VISABLE,,BICYCLE,DIAMOND G EQUIPMENT,,122,1800, ,GRAND,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"1800 GRAND AVENUE, San Diego, CA"
24205512,2024-09-12,BICYCLIST,PAIN,,BICYCLE,PUBLIC,,627,1000, ,ROBINSON,AVENUE, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"1000 ROBINSON AVENUE, San Diego, CA"
24205592,2024-09-14,BICYCLIST,VISABLE,,BICYCLE,RADPOWER,,813,3400, ,30TH,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3400 30TH STREET, San Diego, CA"
24205562,2024-09-15,BICYCLIST,VISABLE,,,RAZOR,,813,2900, ,REDWOOD,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"2900 REDWOOD STREET, San Diego, CA"
24205605,2024-09-16,BICYCLIST,VISABLE,,BICYCLE,SCHWARTZ,,514,2400, ,G,STREET, , , ,21750,VC,PASSING:UNSAFE PASSING:SAME DIRECTION (I),1,0,MISDEMEANOR,"2400 G STREET, San Diego, CA"
24205727,2024-09-22,BICYCLIST,VISABLE,,BICYCLE,,,122,4400, ,MISSION,BOULEVARD, , , ,21800A,VC,RIGHT-OF-WAY:INTERSECTION (I),1,0,,"4400 MISSION BOULEVARD, San Diego, CA"
24039425,2024-09-25,BICYCLIST,VISABLE,,BICYCLE,NANLIO,,813,3100, ,UPAS,STREET, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"3100 UPAS STREET, San Diego, CA"
24205807,2024-09-26,BICYCLIST,VISABLE,,BICYCLE,"TREK, INC.",,121,1000, ,WEST MISSION BAY,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"1000 WEST MISSION BAY DRIVE, San Diego, CA"
24205833,2024-09-27,BICYCLIST,VISABLE,,BICYCLE,SURRON,,813,2300, ,BANCROFT,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"2300 BANCROFT STREET, San Diego, CA"
24205865,2024-09-28,BICYCLIST,PAIN,,BICYCLE,HUFF,,712,600,E,SAN YSIDRO,BOULEVARD, , , ,2800.2(A),VC,EVADE PEACE OFCR WITH WANTON DISREGARD FOR SAFETY (F),1,0,,"600 E SAN YSIDRO BOULEVARD, San Diego, CA"
24205855,2024-09-28,BICYCLIST,VISABLE,,,,,441,3900, ,OCEAN VIEW,BOULEVARD, , , ,23105A,VC,RECKLESS DRIVING:SPECIFIED INJURIES (M),1,0,,"3900 OCEAN VIEW BOULEVARD, San Diego, CA"
24205908,2024-09-30,BICYCLIST,VISABLE,,BICYCLE,MONG,,614,4700, ,VOLTAIRE,STREET, , , ,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,,"4700 VOLTAIRE STREET, San Diego, CA"
24205990,2024-10-03,BICYCLIST,VISABLE,,BICYCLE,SPEC,,116,3900, ,SIOUX,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3900 SIOUX AVENUE, San Diego, CA"
24206015,2024-10-04,BICYCLIST,PAIN,,BICYCLE,,,813,2500, ,UNIVERSITY,AVENUE, , , ,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),1,0,,"2500 UNIVERSITY AVENUE, San Diego, CA"
24206019,2024-10-04,BICYCLIST,PAIN,,BICYCLE,,,122,4400, ,FANUEL,STREET, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"4400 FANUEL STREET, San Diego, CA"
24206125,2024-10-09,BICYCLIST,VISABLE,,BICYCLE,RAD,,517,2000, ,B,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"2000 B STREET, San Diego, CA"
24206191,2024-10-12,BICYCLIST,VISABLE,,BICYCLE,STRADELLI,,242,8300, ,AQUARIUS,DRIVE, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,MISDEMEANOR,"8300 AQUARIUS DRIVE, San Diego, CA"
24206216,2024-10-13,BICYCLIST,PAIN,,BICYCLE,"TREK, INC.",,122,1100, ,ARCHER,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"1100 ARCHER STREET, San Diego, CA"
24206217,2024-10-13,BICYCLIST,VISABLE,,BICYCLE,RHINO,,813,3400, ,GRIM,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,,"3400 GRIM AVENUE, San Diego, CA"
24042370,2024-10-13,BICYCLIST,VISABLE,,BICYCLE,RALE,,312,, ,LAKE MIRAMAR,TRAIL, , , ,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),1,0,MISDEMEANOR,"LAKE MIRAMAR TRAIL, San Diego, CA"
24206279,2024-10-16,BICYCLIST,PAIN,,BICYCLE,SPEEDRID,,934,4800, ,DEL MAR HEIGHTS,ROAD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"4800 DEL MAR HEIGHTS ROAD, San Diego, CA"
24206291,2024-10-16,BICYCLIST,PAIN,,BICYCLE,"TREK, INC.",,625,2800, ,JACKSON,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"2800 JACKSON STREET, San Diego, CA"
24206295,2024-10-17,BICYCLIST,VISABLE,,BICYCLE,MONGOOSE,,114,4600, ,CLAIREMONT,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"4600 CLAIREMONT DRIVE, San Diego, CA"
24206313,2024-10-17,BICYCLIST,VISABLE,,BICYCLE,"TREK, INC.",,813,3800, ,ALABAMA,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,MISDEMEANOR,"3800 ALABAMA STREET, San Diego, CA"
24206332,2024-10-18,BICYCLIST,VISABLE,,BICYCLE,,,122,2800, ,GARNET,AVENUE, , , ,21750,VC,PASSING:UNSAFE PASSING:SAME DIRECTION (I),1,0,,"2800 GARNET AVENUE, San Diego, CA"
24206363,2024-10-19,BICYCLIST,PAIN,,BICYCLE,CORI,,624,4100, ,FLORIDA,STREET, , , ,21750,VC,PASSING:UNSAFE PASSING:SAME DIRECTION (I),1,0,,"4100 FLORIDA STREET, San Diego, CA"
24206453,2024-10-24,BICYCLIST,SEVERE,,BICYCLE,SPEC,,811,3800, ,MONROE,AVENUE, , , ,21803A,VC,RIGHT-OF-WAY:FROM YIELD INTERSECTION (I),1,0,,"3800 MONROE AVENUE, San Diego, CA"
24206493,2024-10-26,BICYCLIST,VISABLE,,BICYCLE,M DING E BIKE,,124,1000, ,TORREY PINES,ROAD, , , ,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),1,0,,"1000 TORREY PINES ROAD, San Diego, CA"
24206525,2024-10-27,BICYCLIST,VISABLE,,BICYCLE,KONA,,524,1000, ,KETTNER,BOULEVARD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"1000 KETTNER BOULEVARD, San Diego, CA"
24206590,2024-10-30,BICYCLIST,PAIN,,BICYCLE,"TREK, INC.",,617,4000, ,JOHN,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"4000 JOHN STREET, San Diego, CA"
24206614,2024-10-31,BICYCLIST,PAIN,,BICYCLE,"TREK, INC.",,624,4100, ,MARYLAND,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"4100 MARYLAND STREET, San Diego, CA"
24206652,2024-11-02,BICYCLIST,SEVERE,,,HOVER 1,,627,3800, ,10TH,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,FELONY,"3800 10TH AVENUE, San Diego, CA"
24617516,2024-11-03,BICYCLIST,PAIN,,BICYCLE,GIANNINI,,123,,N,DIRT TRAIL OF GATED ENTRANCE OF 1700 FIESTA ISLAND,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"N DIRT TRAIL OF GATED ENTRANCE OF 1700 FIESTA ISLAND ROAD, San Diego, CA"
24206705,2024-11-04,BICYCLIST,VISABLE,,BICYCLE,,,531,, ,BOB WILSON,DRIVE, ,FLORIDA,DRIVE,21800A,VC,RIGHT-OF-WAY:INTERSECTION (I),1,0,,"BOB WILSON DRIVE, San Diego, CA"
24206707,2024-11-04,BICYCLIST,VISABLE,,BICYCLE,TAMOBYKE,,624,4400, ,PARK,BOULEVARD, , , ,21651(A)(2),VC,UNLAWFUL LEFT OR U-TURN (I),1,0,,"4400 PARK BOULEVARD, San Diego, CA"
24206840,2024-11-05,BICYCLIST,PAIN,,BICYCLE,FIIDO,,627,700, ,UNIVERSITY,AVENUE, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,MISDEMEANOR,"700 UNIVERSITY AVENUE, San Diego, CA"
24206770,2024-11-08,BICYCLIST,VISABLE,,BICYCLE,,,821,7200, ,EL CAJON,BOULEVARD, , , ,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,MISDEMEANOR,"7200 EL CAJON BOULEVARD, San Diego, CA"
24206807,2024-11-10,BICYCLIST,PAIN,,BICYCLE,RIDESTAR,,242,10700, ,CAMINO RUIZ, , , , ,21651B,VC,LANE USAGE:DIV HWY:DRIVE WRONG SIDE OF BARRIER (M),1,0,,"10700 CAMINO RUIZ, San Diego, CA"
24206862,2024-11-12,BICYCLIST,PAIN,,BICYCLE,ROCK CREEK,,813,1900, ,GEORGIA,COURT, , , ,21657,VC,LANE USAGE:DISOBEY DESIGNATED TRAFFIC DIRECTION DEV (I),1,0,MISDEMEANOR,"1900 GEORGIA COURT, San Diego, CA"
24206879,2024-11-13,BICYCLIST,VISABLE,,BICYCLE,MONG,,242,8600, ,HILLERY,DRIVE, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"8600 HILLERY DRIVE, San Diego, CA"
24206890,2024-11-13,BICYCLIST,PAIN,,BICYCLE,,,122,1400, ,FELSPAR,STREET, , , ,21954A,VC,RIGHT-OF-WAY:PED NOT IN CROSSWALK YIELD TO VEHS (I),1,0,,"1400 FELSPAR STREET, San Diego, CA"
24206897,2024-11-13,BICYCLIST,VISABLE,,BICYCLE,,,624,4600, ,TEXAS,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"4600 TEXAS STREET, San Diego, CA"
24206898,2024-11-13,BICYCLIST,VISABLE,,BICYCLE,FUJI ROBBT JR.,,813,1900, ,ROBINSON,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"1900 ROBINSON AVENUE, San Diego, CA"
24206938,2024-11-15,BICYCLIST,PAIN,,BICYCLE,SANTO,,611,3500, ,ROSECRANS,STREET, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"3500 ROSECRANS STREET, San Diego, CA"
24206939,2024-11-15,BICYCLIST,VISABLE,,BICYCLE,EVO,,521,1700, ,B,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,MISDEMEANOR,"1700 B STREET, San Diego, CA"
24207012,2024-11-19,BICYCLIST,VISABLE,,BICYCLE,CYCRUN,,613,3900, ,WEST POINT LOMA,BOULEVARD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"3900 WEST POINT LOMA BOULEVARD, San Diego, CA"
24207063,2024-11-21,BICYCLIST,PAIN,,BICYCLE,SCHWARTZ,,242,8900, ,MIRA MESA,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"8900 MIRA MESA BOULEVARD, San Diego, CA"
24207066,2024-11-21,BICYCLIST,VISABLE,,BICYCLE,,,326,5900, ,ADAMS,AVENUE, , , ,21750,VC,PASSING:UNSAFE PASSING:SAME DIRECTION (I),1,0,,"5900 ADAMS AVENUE, San Diego, CA"
24207147,2024-11-25,BICYCLIST,VISABLE,,BICYCLE,NISH,,821,6100, ,UNIVERSITY,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"6100 UNIVERSITY AVENUE, San Diego, CA"
24207191,2024-11-28,BICYCLIST,VISABLE,,BICYCLE,,,614,5000, ,NEWPORT,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),2,0,,"5000 NEWPORT AVENUE, San Diego, CA"
24207288,2024-12-04,BICYCLIST,PAIN,,BICYCLE,,,123,1800, ,QUIVIRA,ROAD, , , ,21800A,VC,RIGHT-OF-WAY:INTERSECTION (I),1,0,,"1800 QUIVIRA ROAD, San Diego, CA"
24207509,2024-12-14,BICYCLIST,,,BICYCLE,,,122,2600, ,GARNET,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"2600 GARNET AVENUE, San Diego, CA"
24207550,2024-12-16,BICYCLIST,VISABLE,,BICYCLE,PELOTON,,521,, ,16TH,STREET, ,G,STREET,21651B,VC,LANE USAGE:DIV HWY:DRIVE WRONG SIDE OF BARRIER (M),1,0,,"16TH STREET, San Diego, CA"
24207604,2024-12-18,BICYCLIST,VISABLE,,BICYCLE,RAD POWER BIKES,,812,2600, ,32ND,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"2600 32ND STREET, San Diego, CA"
24207668,2024-12-19,BICYCLIST,VISABLE,,BICYCLE,MAGNUM,,115,6900, ,GENESEE,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"6900 GENESEE AVENUE, San Diego, CA"
24207626,2024-12-19,BICYCLIST,VISABLE,,BICYCLE,PEDEGO,,625,2700, ,CONGRESS,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"2700 CONGRESS STREET, San Diego, CA"
24207702,2024-12-23,BICYCLIST,,,BICYCLE,HUFF,,614,2200, ,BACON,STREET, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,MISDEMEANOR,"2200 BACON STREET, San Diego, CA"
25200011,2025-01-01,BICYCLIST,PAIN,,BICYCLE,PATODOR,,833,, ,CHAMOUNE,AVENUE, ,DWIGHT,STREET,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"CHAMOUNE AVENUE, San Diego, CA"
25200012,2025-01-01,BICYCLIST,VISABLE,,BICYCLE,RAD POWER,,937,15700, ,KRISTEN,GLEN, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"15700 KRISTEN GLEN, San Diego, CA"
25200082,2025-01-05,BICYCLIST,PAIN,,BICYCLE,,,712,600,E,SAN YSIDRO,BOULEVARD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"600 E SAN YSIDRO BOULEVARD, San Diego, CA"
25200081,2025-01-05,BICYCLIST,VISABLE,,BICYCLE,RAD POWER BIKES,,234,17000, ,RANCHO BERNARDO,ROAD, , , ,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,,"17000 RANCHO BERNARDO ROAD, San Diego, CA"
25200086,2025-01-05,BICYCLIST,VISABLE,,BICYCLE,MONG,,112,3400, ,OLD MEADOW,ROAD, , , ,21650,VC,LANE USAGE:FAIL TO DRIVE ON RIGHT HALF OF ROAD (I),1,0,,"3400 OLD MEADOW ROAD, San Diego, CA"
25200111,2025-01-06,BICYCLIST,VISABLE,,BICYCLE,BIKE 1 UP,,825,4000, ,MEADE,AVENUE, , , ,22517,VC,UNSAFE OPENING OF VEH DOOR (I),1,0,,"4000 MEADE AVENUE, San Diego, CA"
25200149,2025-01-08,BICYCLIST,VISABLE,,BICYCLE,"DYU 16 FOLDING ELEC BIKE""",,437,7200, ,PARADISE VALLEY,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"7200 PARADISE VALLEY ROAD, San Diego, CA"
25001368,2025-01-09,BICYCLIST,PAIN,,BICYCLE,JASION,,521,1300, ,J,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"1300 J STREET, San Diego, CA"
25200558,2025-01-10,BICYCLIST,SEVERE,,BICYCLE,ELECTRIC BICYCLE,,122,1800, ,GRAND,AVENUE, , , ,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),1,0,,"1800 GRAND AVENUE, San Diego, CA"
25200293,2025-01-16,BICYCLIST,VISABLE,,BICYCLE,RAD POWER BIKE,,312,5200, ,LA CUENTA,DRIVE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"5200 LA CUENTA DRIVE, San Diego, CA"
25200302,2025-01-16,BICYCLIST,VISABLE,,BICYCLE,LEADER,,836,2300, ,HOME,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"2300 HOME AVENUE, San Diego, CA"
25200360,2025-01-19,BICYCLIST,VISABLE,,BICYCLE,CANNONDALE CORP,,123,900, ,FIESTA ISLAND,ROAD, , , ,21800A,VC,RIGHT-OF-WAY:INTERSECTION (I),1,0,,"900 FIESTA ISLAND ROAD, San Diego, CA"
25200473,2025-01-26,BICYCLIST,PAIN,,BICYCLE,UNKNOWM,,531,3200, ,BALBOA,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,2,0,,"3200 BALBOA DRIVE, San Diego, CA"
25200526,2025-01-29,BICYCLIST,SEVERE,,BICYCLE,PUCKIPUPPY,,115,6000, ,GENESEE,AVENUE, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),2,0,,"6000 GENESEE AVENUE, San Diego, CA"
25200587,2025-02-01,BICYCLIST,VISABLE,,BICYCLE,CATR,,115,3800, ,GOVERNOR,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3800 GOVERNOR DRIVE, San Diego, CA"
25200607,2025-02-02,BICYCLIST,MINOR,,BICYCLE,FREESKY,,614,4900, ,CAPE MAY,AVENUE, , , ,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),1,0,,"4900 CAPE MAY AVENUE, San Diego, CA"
25200627,2025-02-03,BICYCLIST,VISABLE,,BICYCLE,,,621,6900, ,LINDA VISTA,ROAD, , , ,21760(C),VC,PASS BIKE LESS THAN 3 FEET (I),1,0,MISDEMEANOR,"6900 LINDA VISTA ROAD, San Diego, CA"
25200630,2025-02-03,BICYCLIST,VISABLE,,BICYCLE,HARO,,621,2300, ,ULRIC,STREET, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"2300 ULRIC STREET, San Diego, CA"
25200707,2025-02-07,BICYCLIST,MINOR,,BICYCLE,,,115,3900, ,NOBEL,DRIVE, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,,"3900 NOBEL DRIVE, San Diego, CA"
25200733,2025-02-08,BICYCLIST,MINOR,,BICYCLE,B.M.C.,,825,5200, ,FAIRMOUNT,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"5200 FAIRMOUNT AVENUE, San Diego, CA"
25200865,2025-02-14,BICYCLIST,MINOR,,BICYCLE,,,821,6600, ,UNIVERSITY,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"6600 UNIVERSITY AVENUE, San Diego, CA"
25200901,2025-02-16,BICYCLIST,MINOR,,BICYCLE,SUPER TWO,,112,, ,MOUNT ASHMUN,DRIVE, ,MOUNT BLACKBURN,AVENUE,21803A,VC,RIGHT-OF-WAY:FROM YIELD INTERSECTION (I),2,0,MISDEMEANOR,"MOUNT ASHMUN DRIVE, San Diego, CA"
25200957,2025-02-19,BICYCLIST,MINOR,,BICYCLE,HARPER,,516,, ,32ND,STREET, ,MARKET,STREET,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),1,0,MISDEMEANOR,"32ND STREET, San Diego, CA"
25200959,2025-02-19,BICYCLIST,MINOR,,BICYCLE,SURRON,,617,3800, ,LOMALAND,DRIVE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"3800 LOMALAND DRIVE, San Diego, CA"
25200989,2025-02-21,BICYCLIST,MINOR,,BICYCLE,,,521,1100, ,C,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"1100 C STREET, San Diego, CA"
25201029,2025-02-23,BICYCLIST,MINOR,,BICYCLE,RALE,,111,7700, ,STALMER,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"7700 STALMER STREET, San Diego, CA"
25201766,2025-02-24,BICYCLIST,MINOR,,BICYCLE,,,821,6900, ,EL CAJON,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"6900 EL CAJON BOULEVARD, San Diego, CA"
25201078,2025-02-25,BICYCLIST,SERIOUS,,BICYCLE,TOTGUARD,,611,2300, ,MIDWAY,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"2300 MIDWAY DRIVE, San Diego, CA"
25201192,2025-03-03,BICYCLIST,SERIOUS,,BICYCLE,SPEC,,931,3900, ,SORRENTO VALLEY,BOULEVARD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"3900 SORRENTO VALLEY BOULEVARD, San Diego, CA"
